"index","mc","mismc"
"998","0.000785","0.000039",
"999","0.000784","0.000039",
"1000","0.000784","0.000039",
"1001","0.000783","0.000039",
"1002","0.000782","0.000039",
"1003","0.000781","0.000039",
"1004","0.000779","0.000039",
"1005","0.000779","0.000039",
"1006","0.000779","0.000039",
"1007","0.000778","0.000039",
"1008","0.000777","0.000039",
"1009","0.000776","0.000039",
"1010","0.000776","0.000039",
"1011","0.000776","0.000039",
"1012","0.000776","0.000039",
"1013","0.000775","0.000039",
"1014","0.000774","0.000039",
"1015","0.000773","0.000039",
"1016","0.000772","0.000039",
"1017","0.000770","0.000039",
"1018","0.000769","0.000039",
"1019","0.000769","0.000039",
"1020","0.000768","0.000039",
"1021","0.000767","0.000039",
"1022","0.000767","0.000039",
"1023","0.000765","0.000039",
"1024","0.000765","0.000039",
"1025","0.000763","0.000038",
"1026","0.000762","0.000038",
"1027","0.000761","0.000038",
"1028","0.000760","0.000038",
"1029","0.000760","0.000038",
"1030","0.000759","0.000038",
"1031","0.000759","0.000038",
"1032","0.000759","0.000038",
"1033","0.000759","0.000038",
"1034","0.000758","0.000038",
"1035","0.000757","0.000038",
"1036","0.000756","0.000038",
"1037","0.000756","0.000038",
"1038","0.000756","0.000038",
"1039","0.000756","0.000038",
"1040","0.000755","0.000038",
"1041","0.000754","0.000038",
"1042","0.000753","0.000038",
"1043","0.000752","0.000038",
"1044","0.000751","0.000038",
"1045","0.000750","0.000038",
"1046","0.000749","0.000038",
"1047","0.000748","0.000038",
"1048","0.000749","0.000038",
"1049","0.000748","0.000038",
"1050","0.000747","0.000038",
"1051","0.000747","0.000038",
"1052","0.000746","0.000038",
"1053","0.000745","0.000037",
"1054","0.000744","0.000037",
"1055","0.000744","0.000037",
"1056","0.000743","0.000037",
"1057","0.000743","0.000037",
"1058","0.000741","0.000037",
"1059","0.000741","0.000037",
"1060","0.000740","0.000037",
"1061","0.000739","0.000037",
"1062","0.000739","0.000037",
"1063","0.000737","0.000037",
"1064","0.000737","0.000037",
"1065","0.000736","0.000037",
"1066","0.000736","0.000037",
"1067","0.000734","0.000037",
"1068","0.000734","0.000037",
"1069","0.000733","0.000037",
"1070","0.000731","0.000037",
"1071","0.000731","0.000037",
"1072","0.000730","0.000037",
"1073","0.000729","0.000037",
"1074","0.000728","0.000037",
"1075","0.000727","0.000037",
"1076","0.000726","0.000037",
"1077","0.000726","0.000037",
"1078","0.000726","0.000037",
"1079","0.000725","0.000037",
"1080","0.000724","0.000037",
"1081","0.000724","0.000037",
"1082","0.000723","0.000037",
"1083","0.000722","0.000037",
"1084","0.000722","0.000037",
"1085","0.000721","0.000037",
"1086","0.000720","0.000036",
"1087","0.000719","0.000036",
"1088","0.000718","0.000037",
"1089","0.000718","0.000036",
"1090","0.000718","0.000036",
"1091","0.000717","0.000036",
"1092","0.000716","0.000036",
"1093","0.000716","0.000036",
"1094","0.000715","0.000036",
"1095","0.000715","0.000036",
"1096","0.000714","0.000036",
"1097","0.000713","0.000036",
"1098","0.000713","0.000036",
"1099","0.000712","0.000036",
"1100","0.000711","0.000036",
"1101","0.000711","0.000036",
"1102","0.000710","0.000036",
"1103","0.000708","0.000036",
"1104","0.000708","0.000036",
"1105","0.000708","0.000036",
"1106","0.000707","0.000036",
"1107","0.000706","0.000036",
"1108","0.000706","0.000036",
"1109","0.000706","0.000036",
"1110","0.000705","0.000036",
"1111","0.000705","0.000036",
"1112","0.000704","0.000035",
"1113","0.000704","0.000035",
"1114","0.000703","0.000035",
"1115","0.000703","0.000035",
"1116","0.000703","0.000035",
"1117","0.000702","0.000035",
"1118","0.000701","0.000035",
"1119","0.000701","0.000035",
"1120","0.000701","0.000035",
"1121","0.000700","0.000035",
"1122","0.000699","0.000035",
"1123","0.000699","0.000035",
"1124","0.000698","0.000035",
"1125","0.000698","0.000035",
"1126","0.000697","0.000035",
"1127","0.000696","0.000035",
"1128","0.000696","0.000035",
"1129","0.000696","0.000035",
"1130","0.000695","0.000035",
"1131","0.000695","0.000035",
"1132","0.000694","0.000035",
"1133","0.000694","0.000035",
"1134","0.000694","0.000035",
"1135","0.000693","0.000035",
"1136","0.000692","0.000035",
"1137","0.000690","0.000035",
"1138","0.000690","0.000035",
"1139","0.000689","0.000035",
"1140","0.000688","0.000035",
"1141","0.000686","0.000035",
"1142","0.000686","0.000035",
"1143","0.000685","0.000035",
"1144","0.000685","0.000035",
"1145","0.000685","0.000035",
"1146","0.000684","0.000035",
"1147","0.000684","0.000035",
"1148","0.000683","0.000035",
"1149","0.000682","0.000035",
"1150","0.000682","0.000034",
"1151","0.000681","0.000034",
"1152","0.000680","0.000034",
"1153","0.000679","0.000034",
"1154","0.000679","0.000034",
"1155","0.000678","0.000034",
"1156","0.000678","0.000034",
"1157","0.000677","0.000034",
"1158","0.000676","0.000034",
"1159","0.000675","0.000034",
"1160","0.000675","0.000034",
"1161","0.000674","0.000034",
"1162","0.000673","0.000034",
"1163","0.000673","0.000034",
"1164","0.000672","0.000034",
"1165","0.000672","0.000034",
"1166","0.000672","0.000034",
"1167","0.000671","0.000034",
"1168","0.000670","0.000034",
"1169","0.000670","0.000034",
"1170","0.000669","0.000034",
"1171","0.000669","0.000034",
"1172","0.000669","0.000034",
"1173","0.000669","0.000034",
"1174","0.000669","0.000034",
"1175","0.000669","0.000034",
"1176","0.000668","0.000034",
"1177","0.000668","0.000034",
"1178","0.000668","0.000034",
"1179","0.000667","0.000034",
"1180","0.000667","0.000034",
"1181","0.000666","0.000033",
"1182","0.000666","0.000033",
"1183","0.000666","0.000033",
"1184","0.000667","0.000033",
"1185","0.000666","0.000033",
"1186","0.000665","0.000033",
"1187","0.000665","0.000033",
"1188","0.000664","0.000033",
"1189","0.000663","0.000033",
"1190","0.000663","0.000033",
"1191","0.000662","0.000033",
"1192","0.000662","0.000033",
"1193","0.000662","0.000033",
"1194","0.000661","0.000033",
"1195","0.000660","0.000033",
"1196","0.000660","0.000033",
"1197","0.000660","0.000033",
"1198","0.000659","0.000033",
"1199","0.000658","0.000033",
"1200","0.000657","0.000033",
"1201","0.000657","0.000033",
"1202","0.000657","0.000033",
"1203","0.000656","0.000033",
"1204","0.000655","0.000033",
"1205","0.000655","0.000033",
"1206","0.000654","0.000033",
"1207","0.000654","0.000033",
"1208","0.000653","0.000033",
"1209","0.000653","0.000033",
"1210","0.000652","0.000033",
"1211","0.000651","0.000033",
"1212","0.000651","0.000033",
"1213","0.000651","0.000033",
"1214","0.000650","0.000033",
"1215","0.000649","0.000032",
"1216","0.000649","0.000032",
"1217","0.000649","0.000032",
"1218","0.000648","0.000032",
"1219","0.000648","0.000032",
"1220","0.000648","0.000032",
"1221","0.000647","0.000032",
"1222","0.000647","0.000032",
"1223","0.000646","0.000032",
"1224","0.000645","0.000032",
"1225","0.000645","0.000032",
"1226","0.000644","0.000032",
"1227","0.000644","0.000032",
"1228","0.000644","0.000032",
"1229","0.000643","0.000032",
"1230","0.000642","0.000032",
"1231","0.000642","0.000032",
"1232","0.000641","0.000032",
"1233","0.000640","0.000032",
"1234","0.000640","0.000032",
"1235","0.000639","0.000032",
"1236","0.000639","0.000032",
"1237","0.000638","0.000032",
"1238","0.000638","0.000032",
"1239","0.000638","0.000032",
"1240","0.000638","0.000032",
"1241","0.000637","0.000032",
"1242","0.000637","0.000032",
"1243","0.000636","0.000032",
"1244","0.000636","0.000032",
"1245","0.000636","0.000032",
"1246","0.000636","0.000032",
"1247","0.000635","0.000032",
"1248","0.000635","0.000032",
"1249","0.000635","0.000032",
"1250","0.000634","0.000032",
"1251","0.000634","0.000032",
"1252","0.000633","0.000032",
"1253","0.000633","0.000032",
"1254","0.000633","0.000032",
"1255","0.000632","0.000032",
"1256","0.000632","0.000031",
"1257","0.000632","0.000031",
"1258","0.000632","0.000031",
"1259","0.000631","0.000031",
"1260","0.000631","0.000031",
"1261","0.000630","0.000031",
"1262","0.000630","0.000031",
"1263","0.000630","0.000031",
"1264","0.000630","0.000031",
"1265","0.000629","0.000031",
"1266","0.000628","0.000031",
"1267","0.000627","0.000031",
"1268","0.000627","0.000031",
"1269","0.000627","0.000031",
"1270","0.000626","0.000031",
"1271","0.000625","0.000031",
"1272","0.000625","0.000031",
"1273","0.000624","0.000031",
"1274","0.000624","0.000031",
"1275","0.000624","0.000031",
"1276","0.000623","0.000031",
"1277","0.000622","0.000031",
"1278","0.000622","0.000031",
"1279","0.000621","0.000031",
"1280","0.000620","0.000031",
"1281","0.000619","0.000031",
"1282","0.000618","0.000031",
"1283","0.000618","0.000031",
"1284","0.000617","0.000031",
"1285","0.000617","0.000031",
"1286","0.000615","0.000031",
"1287","0.000615","0.000031",
"1288","0.000615","0.000031",
"1289","0.000614","0.000031",
"1290","0.000613","0.000031",
"1291","0.000613","0.000031",
"1292","0.000612","0.000031",
"1293","0.000611","0.000031",
"1294","0.000611","0.000031",
"1295","0.000610","0.000031",
"1296","0.000610","0.000031",
"1297","0.000610","0.000031",
"1298","0.000610","0.000031",
"1299","0.000609","0.000030",
"1300","0.000608","0.000030",
"1301","0.000608","0.000030",
"1302","0.000608","0.000030",
"1303","0.000608","0.000030",
"1304","0.000607","0.000030",
"1305","0.000607","0.000030",
"1306","0.000606","0.000030",
"1307","0.000604","0.000030",
"1308","0.000604","0.000030",
"1309","0.000604","0.000030",
"1310","0.000603","0.000030",
"1311","0.000603","0.000030",
"1312","0.000602","0.000030",
"1313","0.000601","0.000030",
"1314","0.000601","0.000030",
"1315","0.000600","0.000030",
"1316","0.000600","0.000030",
"1317","0.000599","0.000030",
"1318","0.000599","0.000030",
"1319","0.000598","0.000030",
"1320","0.000598","0.000030",
"1321","0.000598","0.000030",
"1322","0.000597","0.000030",
"1323","0.000596","0.000030",
"1324","0.000595","0.000030",
"1325","0.000595","0.000030",
"1326","0.000595","0.000030",
"1327","0.000595","0.000030",
"1328","0.000594","0.000030",
"1329","0.000593","0.000030",
"1330","0.000593","0.000030",
"1331","0.000593","0.000030",
"1332","0.000592","0.000030",
"1333","0.000592","0.000030",
"1334","0.000591","0.000030",
"1335","0.000591","0.000030",
"1336","0.000591","0.000030",
"1337","0.000591","0.000030",
"1338","0.000591","0.000030",
"1339","0.000590","0.000030",
"1340","0.000590","0.000030",
"1341","0.000589","0.000030",
"1342","0.000589","0.000030",
"1343","0.000588","0.000030",
"1344","0.000588","0.000030",
"1345","0.000587","0.000030",
"1346","0.000586","0.000030",
"1347","0.000585","0.000029",
"1348","0.000585","0.000029",
"1349","0.000585","0.000029",
"1350","0.000585","0.000029",
"1351","0.000585","0.000029",
"1352","0.000585","0.000029",
"1353","0.000585","0.000029",
"1354","0.000584","0.000029",
"1355","0.000584","0.000029",
"1356","0.000583","0.000029",
"1357","0.000583","0.000029",
"1358","0.000583","0.000029",
"1359","0.000583","0.000029",
"1360","0.000582","0.000029",
"1361","0.000581","0.000029",
"1362","0.000581","0.000029",
"1363","0.000581","0.000029",
"1364","0.000581","0.000029",
"1365","0.000581","0.000029",
"1366","0.000580","0.000029",
"1367","0.000580","0.000029",
"1368","0.000579","0.000029",
"1369","0.000579","0.000029",
"1370","0.000578","0.000029",
"1371","0.000577","0.000029",
"1372","0.000577","0.000029",
"1373","0.000577","0.000029",
"1374","0.000576","0.000029",
"1375","0.000576","0.000029",
"1376","0.000576","0.000029",
"1377","0.000575","0.000029",
"1378","0.000575","0.000029",
"1379","0.000574","0.000029",
"1380","0.000574","0.000029",
"1381","0.000574","0.000029",
"1382","0.000573","0.000029",
"1383","0.000573","0.000029",
"1384","0.000573","0.000029",
"1385","0.000572","0.000029",
"1386","0.000572","0.000029",
"1387","0.000571","0.000029",
"1388","0.000571","0.000029",
"1389","0.000570","0.000029",
"1390","0.000570","0.000029",
"1391","0.000569","0.000029",
"1392","0.000569","0.000029",
"1393","0.000568","0.000029",
"1394","0.000568","0.000029",
"1395","0.000567","0.000029",
"1396","0.000566","0.000028",
"1397","0.000566","0.000028",
"1398","0.000566","0.000028",
"1399","0.000565","0.000028",
"1400","0.000565","0.000028",
"1401","0.000564","0.000028",
"1402","0.000564","0.000028",
"1403","0.000563","0.000028",
"1404","0.000563","0.000028",
"1405","0.000563","0.000028",
"1406","0.000562","0.000028",
"1407","0.000562","0.000028",
"1408","0.000562","0.000028",
"1409","0.000561","0.000028",
"1410","0.000560","0.000028",
"1411","0.000559","0.000028",
"1412","0.000559","0.000028",
"1413","0.000559","0.000028",
"1414","0.000558","0.000028",
"1415","0.000558","0.000028",
"1416","0.000557","0.000028",
"1417","0.000557","0.000028",
"1418","0.000557","0.000028",
"1419","0.000556","0.000028",
"1420","0.000556","0.000028",
"1421","0.000555","0.000028",
"1422","0.000555","0.000028",
"1423","0.000555","0.000028",
"1424","0.000555","0.000028",
"1425","0.000554","0.000028",
"1426","0.000554","0.000028",
"1427","0.000553","0.000028",
"1428","0.000553","0.000028",
"1429","0.000553","0.000028",
"1430","0.000553","0.000028",
"1431","0.000553","0.000028",
"1432","0.000553","0.000028",
"1433","0.000552","0.000028",
"1434","0.000552","0.000028",
"1435","0.000552","0.000028",
"1436","0.000551","0.000028",
"1437","0.000551","0.000028",
"1438","0.000550","0.000028",
"1439","0.000550","0.000028",
"1440","0.000550","0.000028",
"1441","0.000550","0.000028",
"1442","0.000549","0.000028",
"1443","0.000550","0.000028",
"1444","0.000549","0.000028",
"1445","0.000549","0.000028",
"1446","0.000549","0.000028",
"1447","0.000548","0.000028",
"1448","0.000548","0.000028",
"1449","0.000548","0.000028",
"1450","0.000547","0.000028",
"1451","0.000547","0.000028",
"1452","0.000547","0.000028",
"1453","0.000547","0.000028",
"1454","0.000547","0.000027",
"1455","0.000547","0.000027",
"1456","0.000547","0.000027",
"1457","0.000547","0.000027",
"1458","0.000546","0.000027",
"1459","0.000546","0.000027",
"1460","0.000546","0.000027",
"1461","0.000545","0.000027",
"1462","0.000545","0.000027",
"1463","0.000545","0.000027",
"1464","0.000544","0.000027",
"1465","0.000544","0.000027",
"1466","0.000544","0.000027",
"1467","0.000544","0.000027",
"1468","0.000544","0.000027",
"1469","0.000543","0.000027",
"1470","0.000543","0.000027",
"1471","0.000542","0.000027",
"1472","0.000542","0.000027",
"1473","0.000542","0.000027",
"1474","0.000541","0.000027",
"1475","0.000540","0.000027",
"1476","0.000540","0.000027",
"1477","0.000539","0.000027",
"1478","0.000539","0.000027",
"1479","0.000539","0.000027",
"1480","0.000538","0.000027",
"1481","0.000538","0.000027",
"1482","0.000538","0.000027",
"1483","0.000538","0.000027",
"1484","0.000537","0.000027",
"1485","0.000537","0.000027",
"1486","0.000537","0.000027",
"1487","0.000537","0.000027",
"1488","0.000536","0.000027",
"1489","0.000536","0.000027",
"1490","0.000535","0.000027",
"1491","0.000535","0.000027",
"1492","0.000535","0.000027",
"1493","0.000535","0.000027",
"1494","0.000535","0.000027",
"1495","0.000534","0.000027",
"1496","0.000533","0.000027",
"1497","0.000534","0.000027",
"1498","0.000533","0.000027",
"1499","0.000533","0.000027",
"1500","0.000533","0.000027",
"1501","0.000533","0.000027",
"1502","0.000532","0.000027",
"1503","0.000532","0.000026",
"1504","0.000532","0.000026",
"1505","0.000531","0.000026",
"1506","0.000530","0.000026",
"1507","0.000530","0.000026",
"1508","0.000529","0.000026",
"1509","0.000529","0.000026",
"1510","0.000529","0.000026",
"1511","0.000528","0.000026",
"1512","0.000527","0.000026",
"1513","0.000527","0.000026",
"1514","0.000527","0.000026",
"1515","0.000527","0.000026",
"1516","0.000526","0.000026",
"1517","0.000526","0.000026",
"1518","0.000526","0.000026",
"1519","0.000526","0.000026",
"1520","0.000525","0.000026",
"1521","0.000525","0.000026",
"1522","0.000525","0.000026",
"1523","0.000524","0.000026",
"1524","0.000524","0.000026",
"1525","0.000524","0.000026",
"1526","0.000523","0.000026",
"1527","0.000523","0.000026",
"1528","0.000523","0.000026",
"1529","0.000523","0.000026",
"1530","0.000522","0.000026",
"1531","0.000522","0.000026",
"1532","0.000522","0.000026",
"1533","0.000521","0.000026",
"1534","0.000521","0.000026",
"1535","0.000521","0.000026",
"1536","0.000520","0.000026",
"1537","0.000520","0.000026",
"1538","0.000520","0.000026",
"1539","0.000519","0.000026",
"1540","0.000518","0.000026",
"1541","0.000518","0.000026",
"1542","0.000518","0.000026",
"1543","0.000518","0.000026",
"1544","0.000517","0.000026",
"1545","0.000517","0.000026",
"1546","0.000516","0.000026",
"1547","0.000516","0.000026",
"1548","0.000516","0.000026",
"1549","0.000515","0.000026",
"1550","0.000515","0.000026",
"1551","0.000515","0.000026",
"1552","0.000514","0.000026",
"1553","0.000514","0.000026",
"1554","0.000513","0.000026",
"1555","0.000513","0.000025",
"1556","0.000513","0.000025",
"1557","0.000512","0.000025",
"1558","0.000512","0.000025",
"1559","0.000512","0.000025",
"1560","0.000511","0.000025",
"1561","0.000511","0.000025",
"1562","0.000511","0.000025",
"1563","0.000510","0.000025",
"1564","0.000510","0.000025",
"1565","0.000510","0.000025",
"1566","0.000509","0.000025",
"1567","0.000509","0.000025",
"1568","0.000508","0.000025",
"1569","0.000508","0.000025",
"1570","0.000508","0.000025",
"1571","0.000508","0.000025",
"1572","0.000507","0.000025",
"1573","0.000507","0.000025",
"1574","0.000507","0.000025",
"1575","0.000507","0.000025",
"1576","0.000506","0.000025",
"1577","0.000506","0.000025",
"1578","0.000506","0.000025",
"1579","0.000505","0.000025",
"1580","0.000505","0.000025",
"1581","0.000504","0.000025",
"1582","0.000504","0.000025",
"1583","0.000503","0.000025",
"1584","0.000503","0.000025",
"1585","0.000503","0.000025",
"1586","0.000502","0.000025",
"1587","0.000502","0.000025",
"1588","0.000502","0.000025",
"1589","0.000502","0.000025",
"1590","0.000501","0.000025",
"1591","0.000501","0.000025",
"1592","0.000501","0.000025",
"1593","0.000501","0.000025",
"1594","0.000501","0.000025",
"1595","0.000500","0.000025",
"1596","0.000500","0.000025",
"1597","0.000500","0.000025",
"1598","0.000500","0.000025",
"1599","0.000500","0.000025",
"1600","0.000499","0.000025",
"1601","0.000499","0.000025",
"1602","0.000499","0.000025",
"1603","0.000498","0.000025",
"1604","0.000498","0.000025",
"1605","0.000497","0.000025",
"1606","0.000497","0.000025",
"1607","0.000497","0.000025",
"1608","0.000496","0.000024",
"1609","0.000496","0.000024",
"1610","0.000496","0.000024",
"1611","0.000497","0.000024",
"1612","0.000496","0.000024",
"1613","0.000496","0.000024",
"1614","0.000496","0.000024",
"1615","0.000496","0.000024",
"1616","0.000496","0.000024",
"1617","0.000495","0.000024",
"1618","0.000495","0.000024",
"1619","0.000495","0.000024",
"1620","0.000495","0.000024",
"1621","0.000495","0.000024",
"1622","0.000495","0.000024",
"1623","0.000494","0.000024",
"1624","0.000493","0.000024",
"1625","0.000493","0.000024",
"1626","0.000493","0.000024",
"1627","0.000493","0.000024",
"1628","0.000493","0.000024",
"1629","0.000492","0.000024",
"1630","0.000492","0.000024",
"1631","0.000492","0.000024",
"1632","0.000492","0.000024",
"1633","0.000492","0.000024",
"1634","0.000492","0.000024",
"1635","0.000492","0.000024",
"1636","0.000491","0.000024",
"1637","0.000491","0.000024",
"1638","0.000490","0.000024",
"1639","0.000490","0.000024",
"1640","0.000490","0.000024",
"1641","0.000490","0.000024",
"1642","0.000489","0.000024",
"1643","0.000489","0.000024",
"1644","0.000488","0.000024",
"1645","0.000488","0.000024",
"1646","0.000487","0.000024",
"1647","0.000487","0.000024",
"1648","0.000487","0.000024",
"1649","0.000487","0.000024",
"1650","0.000486","0.000024",
"1651","0.000485","0.000024",
"1652","0.000485","0.000024",
"1653","0.000485","0.000024",
"1654","0.000485","0.000024",
"1655","0.000484","0.000024",
"1656","0.000484","0.000024",
"1657","0.000483","0.000024",
"1658","0.000483","0.000024",
"1659","0.000483","0.000024",
"1660","0.000483","0.000024",
"1661","0.000482","0.000024",
"1662","0.000482","0.000024",
"1663","0.000481","0.000024",
"1664","0.000481","0.000024",
"1665","0.000480","0.000024",
"1666","0.000480","0.000024",
"1667","0.000479","0.000024",
"1668","0.000479","0.000024",
"1669","0.000479","0.000024",
"1670","0.000479","0.000024",
"1671","0.000478","0.000024",
"1672","0.000478","0.000024",
"1673","0.000478","0.000024",
"1674","0.000477","0.000024",
"1675","0.000477","0.000023",
"1676","0.000477","0.000023",
"1677","0.000476","0.000023",
"1678","0.000476","0.000023",
"1679","0.000476","0.000023",
"1680","0.000475","0.000023",
"1681","0.000475","0.000023",
"1682","0.000475","0.000023",
"1683","0.000474","0.000023",
"1684","0.000474","0.000023",
"1685","0.000474","0.000023",
"1686","0.000473","0.000023",
"1687","0.000473","0.000023",
"1688","0.000473","0.000023",
"1689","0.000473","0.000023",
"1690","0.000472","0.000023",
"1691","0.000472","0.000023",
"1692","0.000472","0.000023",
"1693","0.000472","0.000023",
"1694","0.000472","0.000023",
"1695","0.000471","0.000023",
"1696","0.000471","0.000023",
"1697","0.000470","0.000023",
"1698","0.000470","0.000023",
"1699","0.000470","0.000023",
"1700","0.000470","0.000023",
"1701","0.000469","0.000023",
"1702","0.000469","0.000023",
"1703","0.000468","0.000023",
"1704","0.000468","0.000023",
"1705","0.000467","0.000023",
"1706","0.000467","0.000023",
"1707","0.000467","0.000023",
"1708","0.000466","0.000023",
"1709","0.000466","0.000023",
"1710","0.000466","0.000023",
"1711","0.000466","0.000023",
"1712","0.000466","0.000023",
"1713","0.000465","0.000023",
"1714","0.000465","0.000023",
"1715","0.000465","0.000023",
"1716","0.000464","0.000023",
"1717","0.000464","0.000023",
"1718","0.000463","0.000023",
"1719","0.000463","0.000023",
"1720","0.000463","0.000023",
"1721","0.000463","0.000023",
"1722","0.000462","0.000023",
"1723","0.000462","0.000023",
"1724","0.000461","0.000023",
"1725","0.000461","0.000023",
"1726","0.000461","0.000023",
"1727","0.000461","0.000023",
"1728","0.000460","0.000023",
"1729","0.000460","0.000023",
"1730","0.000460","0.000023",
"1731","0.000460","0.000023",
"1732","0.000459","0.000023",
"1733","0.000459","0.000023",
"1734","0.000458","0.000023",
"1735","0.000458","0.000023",
"1736","0.000458","0.000023",
"1737","0.000457","0.000023",
"1738","0.000457","0.000023",
"1739","0.000457","0.000023",
"1740","0.000457","0.000023",
"1741","0.000456","0.000023",
"1742","0.000456","0.000023",
"1743","0.000456","0.000023",
"1744","0.000456","0.000023",
"1745","0.000455","0.000023",
"1746","0.000455","0.000023",
"1747","0.000455","0.000023",
"1748","0.000455","0.000022",
"1749","0.000455","0.000022",
"1750","0.000455","0.000022",
"1751","0.000454","0.000022",
"1752","0.000454","0.000022",
"1753","0.000454","0.000022",
"1754","0.000454","0.000022",
"1755","0.000454","0.000022",
"1756","0.000453","0.000022",
"1757","0.000453","0.000022",
"1758","0.000452","0.000022",
"1759","0.000452","0.000022",
"1760","0.000452","0.000022",
"1761","0.000451","0.000022",
"1762","0.000451","0.000022",
"1763","0.000451","0.000022",
"1764","0.000450","0.000022",
"1765","0.000450","0.000022",
"1766","0.000450","0.000022",
"1767","0.000450","0.000022",
"1768","0.000449","0.000022",
"1769","0.000449","0.000022",
"1770","0.000448","0.000022",
"1771","0.000448","0.000022",
"1772","0.000448","0.000022",
"1773","0.000448","0.000022",
"1774","0.000447","0.000022",
"1775","0.000447","0.000022",
"1776","0.000447","0.000022",
"1777","0.000447","0.000022",
"1778","0.000447","0.000022",
"1779","0.000446","0.000022",
"1780","0.000446","0.000022",
"1781","0.000445","0.000022",
"1782","0.000445","0.000022",
"1783","0.000445","0.000022",
"1784","0.000445","0.000022",
"1785","0.000445","0.000022",
"1786","0.000445","0.000022",
"1787","0.000444","0.000022",
"1788","0.000444","0.000022",
"1789","0.000444","0.000022",
"1790","0.000443","0.000022",
"1791","0.000443","0.000022",
"1792","0.000443","0.000022",
"1793","0.000443","0.000022",
"1794","0.000442","0.000022",
"1795","0.000442","0.000022",
"1796","0.000442","0.000022",
"1797","0.000441","0.000022",
"1798","0.000441","0.000022",
"1799","0.000441","0.000022",
"1800","0.000441","0.000022",
"1801","0.000441","0.000022",
"1802","0.000440","0.000022",
"1803","0.000440","0.000022",
"1804","0.000440","0.000022",
"1805","0.000440","0.000022",
"1806","0.000440","0.000022",
"1807","0.000440","0.000022",
"1808","0.000439","0.000022",
"1809","0.000439","0.000022",
"1810","0.000439","0.000022",
"1811","0.000439","0.000022",
"1812","0.000438","0.000022",
"1813","0.000438","0.000022",
"1814","0.000438","0.000022",
"1815","0.000438","0.000022",
"1816","0.000437","0.000022",
"1817","0.000437","0.000022",
"1818","0.000437","0.000022",
"1819","0.000437","0.000022",
"1820","0.000437","0.000022",
"1821","0.000437","0.000022",
"1822","0.000436","0.000022",
"1823","0.000436","0.000022",
"1824","0.000436","0.000022",
"1825","0.000436","0.000022",
"1826","0.000435","0.000022",
"1827","0.000436","0.000022",
"1828","0.000435","0.000022",
"1829","0.000435","0.000021",
"1830","0.000435","0.000021",
"1831","0.000435","0.000021",
"1832","0.000434","0.000021",
"1833","0.000434","0.000021",
"1834","0.000434","0.000021",
"1835","0.000434","0.000021",
"1836","0.000434","0.000021",
"1837","0.000434","0.000021",
"1838","0.000434","0.000021",
"1839","0.000433","0.000021",
"1840","0.000433","0.000021",
"1841","0.000433","0.000021",
"1842","0.000433","0.000021",
"1843","0.000433","0.000021",
"1844","0.000433","0.000021",
"1845","0.000433","0.000021",
"1846","0.000433","0.000021",
"1847","0.000432","0.000021",
"1848","0.000432","0.000021",
"1849","0.000432","0.000021",
"1850","0.000432","0.000021",
"1851","0.000432","0.000021",
"1852","0.000431","0.000021",
"1853","0.000431","0.000021",
"1854","0.000431","0.000021",
"1855","0.000431","0.000021",
"1856","0.000431","0.000021",
"1857","0.000430","0.000021",
"1858","0.000429","0.000021",
"1859","0.000429","0.000021",
"1860","0.000429","0.000021",
"1861","0.000429","0.000021",
"1862","0.000428","0.000021",
"1863","0.000428","0.000021",
"1864","0.000428","0.000021",
"1865","0.000428","0.000021",
"1866","0.000427","0.000021",
"1867","0.000427","0.000021",
"1868","0.000426","0.000021",
"1869","0.000426","0.000021",
"1870","0.000426","0.000021",
"1871","0.000426","0.000021",
"1872","0.000426","0.000021",
"1873","0.000426","0.000021",
"1874","0.000425","0.000021",
"1875","0.000424","0.000021",
"1876","0.000424","0.000021",
"1877","0.000423","0.000021",
"1878","0.000423","0.000021",
"1879","0.000423","0.000021",
"1880","0.000423","0.000021",
"1881","0.000423","0.000021",
"1882","0.000422","0.000021",
"1883","0.000422","0.000021",
"1884","0.000422","0.000021",
"1885","0.000421","0.000021",
"1886","0.000421","0.000021",
"1887","0.000421","0.000021",
"1888","0.000421","0.000021",
"1889","0.000421","0.000021",
"1890","0.000420","0.000021",
"1891","0.000420","0.000021",
"1892","0.000420","0.000021",
"1893","0.000419","0.000021",
"1894","0.000419","0.000021",
"1895","0.000419","0.000021",
"1896","0.000419","0.000021",
"1897","0.000419","0.000021",
"1898","0.000418","0.000021",
"1899","0.000418","0.000021",
"1900","0.000418","0.000021",
"1901","0.000418","0.000021",
"1902","0.000417","0.000021",
"1903","0.000417","0.000021",
"1904","0.000417","0.000021",
"1905","0.000416","0.000021",
"1906","0.000416","0.000021",
"1907","0.000416","0.000021",
"1908","0.000415","0.000021",
"1909","0.000416","0.000021",
"1910","0.000415","0.000021",
"1911","0.000415","0.000020",
"1912","0.000414","0.000020",
"1913","0.000414","0.000020",
"1914","0.000414","0.000020",
"1915","0.000414","0.000020",
"1916","0.000414","0.000020",
"1917","0.000414","0.000020",
"1918","0.000413","0.000020",
"1919","0.000413","0.000020",
"1920","0.000413","0.000020",
"1921","0.000413","0.000020",
"1922","0.000413","0.000020",
"1923","0.000412","0.000020",
"1924","0.000412","0.000020",
"1925","0.000412","0.000020",
"1926","0.000412","0.000020",
"1927","0.000411","0.000020",
"1928","0.000411","0.000020",
"1929","0.000411","0.000020",
